lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2,weibull.max
AL,straton,1981-05-22,1981,142,NA,NA,NA
AL,straton,1982-05-11,1982,131,109.92758787585768,0.9397563245752952,TRUE
AL,straton,1983-05-10,1983,130,142.66007238425146,0.8714987110208234,TRUE
AL,straton,1984-05-23,1984,144,132.15166061507375,0.9302290980363864,TRUE
AL,straton,1985-04-30,1985,120,87.92979636542356,0.876733013569986,TRUE
AL,straton,1986-05-08,1986,128,120.01920779405219,0.9267651037753929,TRUE
AL,straton,1987-05-04,1987,124,112.73010733151217,0.9010142779100492,TRUE
AL,straton,1988-05-09,1988,130,127.4497887774839,0.9120980340176217,TRUE
AL,straton,1989-05-16,1989,136,123.30255792776443,0.9424490556245901,TRUE
AL,straton,1990-04-30,1990,120,111.30658196266522,0.910002645679788,TRUE
AL,straton,1991-05-21,1991,141,130.4679608389776,0.9457833304982557,TRUE
AL,straton,1992-05-18,1992,139,112.68798226617307,0.907256239764474,TRUE
AL,straton,1993-05-17,1993,137,129.58089949628388,0.9658470990841992,TRUE
AL,straton,1994-05-20,1994,140,121.11086918449548,0.891080881785055,TRUE
AL,straton,1995-05-30,1995,150,153.20298632526286,0.8593383583587273,TRUE
AL,straton,1996-05-30,1996,151,140.8807560946237,0.9780221977739174,TRUE
AL,straton,1997-05-13,1997,133,135.83972539087262,0.9566559911375833,TRUE
AL,straton,1998-04-22,1998,112,96.01327625469376,0.9175013331072556,TRUE
AL,straton,1999-05-06,1999,126,101.95941968867112,0.904799350668577,TRUE
AL,straton,2000-05-04,2000,125,107.46436950111439,0.9067238982463529,TRUE
AL,straton,2001-05-01,2001,121,118.00082546553641,0.9765062214453851,TRUE
AL,straton,2002-06-03,2002,154,150.00947170981698,0.9381641859189489,TRUE
AL,straton,2003-04-30,2003,120,141.06158559616608,0.9370874254304998,TRUE
AL,straton,2004-05-10,2004,131,143.6529259691325,0.8116391827481987,TRUE
AL,straton,2005-04-19,2005,109,138.95141731705831,0.9271052468336064,TRUE
AL,straton,2006-04-20,2006,110,128.15291500136107,0.90354130728476445,TRUE
AL,straton,2007-04-23,2007,113,115.61364031049644,0.9122068976292913,TRUE
AL,straton,2008-05-08,2008,129,115.97727732547801,0.8413519876791241,TRUE
AL,straton,2009-05-12,2009,132,160.57078102602082,0.6203419561298165,TRUE
AL,straton,2010-04-27,2010,117,120.05215868926476,0.905920592514151,TRUE
AL,straton,2011-05-17,2011,137,130.3034512771664,0.9583604781760258,TRUE
AL,straton,2012-05-14,2012,135,116.21505697642772,0.939693877160702,TRUE
AL,straton,2013-05-14,2013,134,137.88189734757927,0.9632074240304324,TRUE
AL,straton,2014-05-20,2014,140,130.40548261307092,0.9540290543949566,TRUE
AL,straton,2015-05-05,2015,125,127.28763246426098,0.8254202759642317,TRUE
AL,straton,2016-04-25,2016,116,124.32832218192185,0.9620661750905511,TRUE
AL,straton,2017-05-16,2017,136,127.68068635373527,0.9403537020284194,TRUE
AL,straton,2018-05-14,2018,134,115.17695541508728,0.8981721533396467,TRUE
AL,straton,2019-05-07,2019,127,136.45544541998945,0.9772643643778655,TRUE
AL,straton,2020-06-03,2020,155,134.44619817585297,0.9791488911161358,TRUE
AL,stratoff,1981-08-27,1981,239,NA,NA,NA
AL,stratoff,1982-10-05,1982,278,245.54932249338282,0.9397563245752952,TRUE
AL,stratoff,1983-09-29,1983,272,276.9544067547633,0.8714987110208234,TRUE
AL,stratoff,1984-10-15,1984,289,254.8336039643251,0.9302290980363864,TRUE
AL,stratoff,1985-09-12,1985,255,226.41723029024706,0.876733013569986,TRUE
AL,stratoff,1986-08-26,1986,238,243.69138191655716,0.9267651037753929,TRUE
AL,stratoff,1987-09-10,1987,253,247.39615334303653,0.9010142779100492,TRUE
AL,stratoff,1988-08-30,1988,243,246.11214714355629,0.9120980340176217,TRUE
AL,stratoff,1989-09-19,1989,262,255.9318535138338,0.9424490556245901,TRUE
AL,stratoff,1990-09-04,1990,247,255.93230778229454,0.910002645679788,TRUE
AL,stratoff,1991-09-10,1991,253,257.916617429084,0.9457833304982557,TRUE
AL,stratoff,1992-10-06,1992,280,251.67829702508715,0.907256239764474,TRUE
AL,stratoff,1993-09-09,1993,252,248.69831416467383,0.9658470990841992,TRUE
AL,stratoff,1994-09-21,1994,264,276.51408579093277,0.891080881785055,TRUE
AL,stratoff,1995-10-02,1995,275,275.4094200899062,0.8593383583587273,TRUE
AL,stratoff,1996-10-16,1996,290,257.0614375111325,0.9780221977739174,TRUE
AL,stratoff,1997-09-08,1997,251,257.9836193551661,0.9566559911375833,TRUE
AL,stratoff,1998-09-22,1998,265,266.57965622092007,0.9175013331072556,TRUE
AL,stratoff,1999-09-07,1999,250,260.07382038640435,0.904799350668577,TRUE
AL,stratoff,2000-10-16,2000,290,261.3985029960042,0.9067238982463529,TRUE
AL,stratoff,2001-09-17,2001,260,251.94042479123118,0.9765062214453851,TRUE
AL,stratoff,2002-09-24,2002,267,266.0537504995692,0.9381641859189489,TRUE
AL,stratoff,2003-09-17,2003,260,254.69527304027724,0.9370874254304998,TRUE
AL,stratoff,2004-10-11,2004,285,230.318580428697,0.8116391827481987,TRUE
AL,stratoff,2005-10-03,2005,276,256.11316436489597,0.9271052468336064,TRUE
AL,stratoff,2006-10-04,2006,277,254.99935111478894,0.90354130728476445,TRUE
AL,stratoff,2007-10-08,2007,281,245.05852939881544,0.9122068976292913,TRUE
AL,stratoff,2008-09-22,2008,266,250.68095429849166,0.8413519876791241,TRUE
AL,stratoff,2009-09-14,2009,257,289.9031027398391,0.6203419561298165,TRUE
AL,stratoff,2010-10-12,2010,285,248.82619726843046,0.905920592514151,TRUE
AL,stratoff,2011-10-05,2011,278,251.1567491610139,0.9583604781760258,TRUE
AL,stratoff,2012-10-01,2012,275,254.59826337017236,0.939693877160702,TRUE
AL,stratoff,2013-10-14,2013,287,275.8779697777752,0.9632074240304324,TRUE
AL,stratoff,2014-10-06,2014,279,264.86734924042946,0.9540290543949566,TRUE
AL,stratoff,2015-09-21,2015,264,269.49457381345724,0.8254202759642317,TRUE
AL,stratoff,2016-09-26,2016,270,268.1715159004782,0.9620661750905511,TRUE
AL,stratoff,2017-10-04,2017,277,274.4759123999977,0.9403537020284194,TRUE
AL,stratoff,2018-10-02,2018,275,273.3610320298238,0.8981721533396467,TRUE
AL,stratoff,2019-09-23,2019,266,256.9803351222245,0.9772643643778655,TRUE
AL,stratoff,2020-09-08,2020,252,243.92922707325795,0.9791488911161358,TRUE
AL,energy,1981-08-27,1981,239,NA,NA,NA
AL,energy,1982-07-21,1982,202,198.18991870089204,0.9781558597539532,TRUE
AL,energy,1983-07-20,1983,201,219.65293850861218,0.9857220646923998,TRUE
AL,energy,1984-08-14,1984,227,196.32571311710655,0.9785666259850243,TRUE
AL,energy,1985-08-07,1985,219,199.9936592786271,0.9817882877799762,TRUE
AL,energy,1986-07-28,1986,209,194.78892947154765,0.9824248292566754,TRUE
AL,energy,1987-07-27,1987,208,196.26196421626838,0.9872146592108294,TRUE
AL,energy,1988-08-03,1988,216,191.58150168830335,0.9792167124635953,TRUE
AL,energy,1989-07-25,1989,206,204.21733943237803,0.952470236469724,TRUE
AL,energy,1990-07-24,1990,205,214.30448576628683,0.9831632471022737,TRUE
AL,energy,1991-07-15,1991,196,191.5026729530581,0.9737415193714598,TRUE
AL,energy,1992-08-12,1992,225,205.6562775970556,0.971584368583539,TRUE
AL,energy,1993-08-26,1993,238,217.01998922345928,0.9806638638296046,TRUE
AL,energy,1994-06-27,1994,178,194.58145721444998,0.982130515460806,TRUE
AL,energy,1995-08-08,1995,220,212.37151187438016,0.9800697392335823,TRUE
AL,energy,1996-09-03,1996,247,181.84407289457343,0.9804312999154566,TRUE
AL,energy,1997-07-31,1997,212,202.7948562466959,0.9847156614086672,TRUE
AL,energy,1998-07-13,1998,194,200.87988827090766,0.9778821044325783,TRUE
AL,energy,1999-07-28,1999,209,210.48464843792874,0.974143061247044,TRUE
AL,energy,2000-07-12,2000,194,207.1297447642831,0.9806019124365019,TRUE
AL,energy,2001-08-06,2001,218,211.4012370697253,0.9769946139882094,TRUE
AL,energy,2002-07-16,2002,197,208.37039327079773,0.9881443531112138,TRUE
AL,energy,2003-08-18,2003,230,216.39201581460148,0.9707940986292313,TRUE
AL,energy,2004-07-22,2004,204,205.3472034363511,0.9743206047733735,TRUE
AL,energy,2005-08-08,2005,220,201.92498071099763,0.9740903422141044,TRUE
AL,energy,2006-07-25,2006,206,207.23853568762456,0.9765841307057141,TRUE
AL,energy,2007-07-30,2007,211,208.24606630748698,0.982623982436173,TRUE
AL,energy,2008-08-12,2008,225,209.60129135110586,0.9951553070422328,TRUE
AL,energy,2009-09-14,2009,257,209.2438611078436,0.952902482064743,TRUE
AL,energy,2010-08-02,2010,214,205.41606163362525,0.9782723630082378,TRUE
AL,energy,2011-08-08,2011,220,207.12701977078902,0.9860379009646071,TRUE
AL,energy,2012-07-25,2012,207,204.4317565208493,0.985478406791409,TRUE
AL,energy,2013-07-22,2013,203,198.51625093652132,0.9881331964214923,TRUE
AL,energy,2014-08-26,2014,238,196.68840795688558,0.9820116835084273,TRUE
AL,energy,2015-07-27,2015,208,209.57407993407216,0.963486360186841,TRUE
AL,energy,2016-08-18,2016,231,207.74498532774052,0.9881335785645853,TRUE
AL,energy,2017-07-25,2017,206,213.8312395356296,0.9808287016483224,TRUE
AL,energy,2018-07-11,2018,192,204.7654583228132,0.9670008509890895,TRUE
AL,energy,2019-07-16,2019,197,206.15770594672458,0.9815476992236982,TRUE
AL,energy,2020-07-02,2020,184,193.9849930724,0.9645528484878892,TRUE
AL,stability,1981-06-03,1981,154,NA,NA,NA
AL,stability,1982-06-09,1982,160,170.7613652046721,0.9563415591743025,TRUE
AL,stability,1983-06-22,1983,173,209.07773470082358,0.7911559657004554,TRUE
AL,stability,1984-07-18,1984,200,198.85260766212699,0.8637644265683311,TRUE
AL,stability,1985-08-07,1985,219,216.72100074583386,0.8794009085430611,TRUE
AL,stability,1986-07-28,1986,209,210.95901583984772,0.9359497259579294,TRUE
AL,stability,1987-07-13,1987,194,191.99308229149898,0.8820208214386894,TRUE
AL,stability,1988-06-20,1988,172,187.24403186772372,0.9119557625365987,TRUE
AL,stability,1989-08-07,1989,219,210.35384766698834,0.8675893232044349,TRUE
AL,stability,1990-04-30,1990,120,116.46759317013004,0.6455050777076845,TRUE
AL,stability,1991-08-27,1991,239,169.02897588607266,0.8822372512229488,TRUE
AL,stability,1992-08-12,1992,225,223.9811201061568,0.8792376883144754,TRUE
AL,stability,1993-07-26,1993,207,212.79048665272484,0.9512025392779084,TRUE
AL,stability,1994-07-12,1994,193,193.4276331587953,0.9158009412989028,TRUE
AL,stability,1995-06-26,1995,177,179.06052521637824,0.8364108549947772,TRUE
AL,stability,1996-06-12,1996,164,166.62407516288084,0.9219691255870281,TRUE
AL,stability,1997-07-02,1997,183,178.80092396203554,0.8809495813814223,TRUE
AL,stability,1998-07-29,1998,210,198.42793224975873,0.8888640984750669,TRUE
AL,stability,1999-08-10,1999,222,215.55021457159918,0.9127464285806192,TRUE
AL,stability,2000-06-02,2000,154,128.65133200221246,0.850238580193474,TRUE
AL,stability,2001-09-05,2001,248,229.0531953817708,0.9184544891382328,TRUE
AL,stability,2002-07-16,2002,197,191.65988987683482,0.9572182722457304,TRUE
AL,stability,2003-08-06,2003,218,226.47058147643088,0.9380089133343238,TRUE
AL,stability,2004-07-22,2004,204,204.45714268794484,0.84276704136812,TRUE
AL,stability,2005-06-14,2005,165,167.71323139938895,0.9317902175698566,TRUE
AL,stability,2006-08-09,2006,221,155.32241001997696,0.9457574403764374,TRUE
AL,stability,2007-06-19,2007,170,172.3041266835152,0.8258417895732758,TRUE
AL,stability,2008-08-25,2008,238,234.7514370190572,0.7739700562576172,TRUE
AL,stability,2009-07-06,2009,187,176.1970351355852,0.6469319714155715,TRUE
AL,stability,2010-05-24,2010,144,143.54283489743722,0.7977824901671375,TRUE
AL,stability,2011-07-12,2011,193,220.81229491181006,0.790292626469975,TRUE
AL,stability,2012-08-06,2012,219,213.35357508715816,0.8716838508568903,TRUE
AL,stability,2013-07-22,2013,203,194.50356214707648,0.9299524729797417,TRUE
AL,stability,2014-06-02,2014,153,150.54401943321395,0.7890336129000597,TRUE
AL,stability,2015-07-27,2015,208,206.60304971142594,0.8802693794285542,TRUE
AL,stability,2016-06-20,2016,172,170.4905746703764,0.8268288320539723,TRUE
AL,stability,2017-08-22,2017,234,223.92357419269692,0.8961507298542398,TRUE
AL,stability,2018-05-29,2018,149,202.67541063518513,0.8774875543221685,TRUE
AL,stability,2019-07-16,2019,197,207.22425516672314,0.920526847951137,TRUE
AL,stability,2020-07-02,2020,184,191.50464641642958,0.9862190153793188,TRUE
AL,schmidt,1981-07-02,1981,183,NA,NA,NA
AL,schmidt,1982-07-21,1982,202,201.27879631770122,0.8883427504077308,TRUE
AL,schmidt,1983-07-20,1983,201,201.37100751823533,0.8027284217464095,TRUE
AL,schmidt,1984-07-03,1984,185,161.6441524414013,0.7758287295149937,TRUE
AL,schmidt,1985-07-11,1985,192,212.55419062650958,0.8109104013618125,TRUE
AL,schmidt,1986-07-28,1986,209,202.68268338607618,0.8160320230094892,TRUE
AL,schmidt,1987-06-01,1987,152,149.44992959443616,0.7650165504336925,TRUE
AL,schmidt,1988-06-07,1988,159,161.3277039823016,0.8697901795044352,TRUE
AL,schmidt,1989-07-25,1989,206,196.58390383320904,0.8489862649360883,TRUE
AL,schmidt,1990-06-27,1990,178,193.3894631239494,0.7727174670670567,TRUE
AL,schmidt,1991-06-18,1991,169,158.02347260278393,0.9337710242229131,TRUE
AL,schmidt,1992-07-15,1992,197,198.9846767891061,0.7724138205446711,TRUE
AL,schmidt,1993-08-11,1993,223,229.9072434841431,0.902188311484598,TRUE
AL,schmidt,1994-06-27,1994,178,168.48332362384687,0.6938555215874427,TRUE
AL,schmidt,1995-06-26,1995,177,175.01416411188583,0.7835530190478018,TRUE
AL,schmidt,1996-06-12,1996,164,166.37906432446223,0.9293186016725569,TRUE
AL,schmidt,1997-07-15,1997,196,186.39624058615868,0.9456810318711305,TRUE
AL,schmidt,1998-07-13,1998,194,187.0109595174432,0.8089408127016495,TRUE
AL,schmidt,1999-07-28,1999,209,207.609107547814,0.7833588127637295,TRUE
AL,schmidt,2000-07-12,2000,194,198.132136605692,0.7074510610288518,TRUE
AL,schmidt,2001-08-06,2001,218,214.0089245105668,0.9514103173939549,TRUE
AL,schmidt,2002-07-01,2002,182,188.33531966153123,0.8950748833409856,TRUE
AL,schmidt,2003-07-07,2003,188,183.10355367623356,0.8713501021348231,TRUE
AL,schmidt,2004-07-22,2004,204,212.16117673232182,0.7504019097524508,TRUE
AL,schmidt,2005-06-14,2005,165,168.7038949263649,0.9414239501626108,TRUE
AL,schmidt,2006-05-30,2006,150,149.1468832354793,0.927183130614606,TRUE
AL,schmidt,2007-07-30,2007,211,203.5243405501484,0.7567114084243012,TRUE
AL,schmidt,2008-06-30,2008,182,206.9824486562072,0.6859433493068758,TRUE
AL,schmidt,2009-06-22,2009,173,168.18254645804296,0.5294386579780582,TRUE
AL,schmidt,2010-07-08,2010,189,146.48272145335432,0.9113012835063579,TRUE
AL,schmidt,2011-07-12,2011,193,206.4772708171809,0.9358528373662085,TRUE
AL,schmidt,2012-07-10,2012,192,182.5241967902144,0.8485505604868522,TRUE
AL,schmidt,2013-06-26,2013,177,177.07229016131132,0.9310213813496544,TRUE
AL,schmidt,2014-06-02,2014,153,153.55970799101436,0.9321118857714606,TRUE
AL,schmidt,2015-07-27,2015,208,194.96862284010615,0.6930845596136899,TRUE
AL,schmidt,2016-07-05,2016,187,199.29325177684774,0.9310973588467089,TRUE
AL,schmidt,2017-07-25,2017,206,194.45526287274237,0.881625519042541,TRUE
AL,schmidt,2018-05-29,2018,149,156.4114556487391,0.8859733680715581,TRUE
AL,schmidt,2019-07-16,2019,197,197.0371408718225,0.9509694334647544,TRUE
AL,schmidt,2020-07-02,2020,184,182.57655078169546,0.9702772830036946,TRUE
AL,minimum_oxygen,1981-07-02,1981,183,173.19290246619488,0.9222125985827707,TRUE
AL,minimum_oxygen,1982-09-08,1982,251,241.62919915246707,0.7831725559362575,TRUE
AL,minimum_oxygen,1983-07-20,1983,201,194.82990670479748,0.8762083793486504,TRUE
AL,minimum_oxygen,1984-09-06,1984,250,189.86436915314084,0.9371082763840504,TRUE
AL,minimum_oxygen,1985-08-07,1985,219,200.0720523203857,0.8693767222517446,TRUE
AL,minimum_oxygen,1986-07-28,1986,209,213.0699666411792,0.9031388572175028,TRUE
AL,minimum_oxygen,1987-08-13,1987,225,210.89417831881937,0.8849068896850671,TRUE
AL,minimum_oxygen,1988-08-18,1988,231,188.8842346384544,0.7998767881607127,TRUE
AL,minimum_oxygen,1989-08-07,1989,219,205.1907712345336,0.915357561584037,TRUE
AL,minimum_oxygen,1990-09-18,1990,261,246.65284988227,0.917527089657691,TRUE
AL,minimum_oxygen,1991-07-03,1991,184,179.9690114619391,0.9740734001270233,TRUE
AL,minimum_oxygen,1992-08-26,1992,239,230.70349681681722,0.839796278402281,TRUE
AL,minimum_oxygen,1993-06-16,1993,167,166.3044280965326,0.9592342787485403,TRUE
AL,minimum_oxygen,1994-06-27,1994,178,189.36067935111856,0.9200621165575503,TRUE
AL,minimum_oxygen,1995-08-21,1995,233,234.38035684655455,0.778643881185175,TRUE
AL,minimum_oxygen,1996-08-21,1996,234,226.98135419823546,0.9815080244464282,TRUE
AL,minimum_oxygen,1997-08-14,1997,226,180.7401882924899,0.9564263672077344,TRUE
AL,minimum_oxygen,1998-08-25,1998,237,237.36660202731932,0.8261824068850367,TRUE
AL,minimum_oxygen,1999-07-28,1999,209,194.85024214201653,0.9751640324804404,TRUE
AL,minimum_oxygen,2000-08-09,2000,222,218.630440628094,0.8731645264938048,TRUE
AL,minimum_oxygen,2001-08-06,2001,218,215.424178088003,0.8495411359208226,TRUE
AL,minimum_oxygen,2002-08-14,2002,226,223.64131127688952,0.974730213673955,TRUE
AL,minimum_oxygen,2003-06-23,2003,174,176.1636434356493,0.962731430074986,TRUE
AL,minimum_oxygen,2004-08-02,2004,215,229.6320925240385,0.8477949123123716,TRUE
AL,minimum_oxygen,2005-06-27,2005,178,183.2094620265416,0.9145905650328242,TRUE
AL,minimum_oxygen,2006-08-09,2006,221,199.40321777352577,0.906609554020241,TRUE
AL,minimum_oxygen,2007-08-30,2007,242,227.1484716557735,0.8388074735530902,TRUE
AL,minimum_oxygen,2008-09-09,2008,253,231.2231854187202,0.8756223846971658,TRUE
AL,minimum_oxygen,2009-09-29,2009,272,262.5340532583641,0.835379688281334,TRUE
AL,minimum_oxygen,2010-08-02,2010,214,197.39891218388289,0.9376959507779141,TRUE
AL,minimum_oxygen,2011-07-25,2011,206,211.69680624688195,0.9301477638116261,TRUE
AL,minimum_oxygen,2012-07-25,2012,207,189.261261156559,0.8498841558895421,TRUE
AL,minimum_oxygen,2013-07-22,2013,203,187.23334052563803,0.9537567126351792,TRUE
AL,minimum_oxygen,2014-07-02,2014,183,187.6132471886219,0.9724666472097346,TRUE
AL,minimum_oxygen,2015-07-13,2015,194,198.94604976448522,0.9782319888927943,TRUE
AL,minimum_oxygen,2016-08-03,2016,216,176.84728973965204,0.8630829419514194,TRUE
AL,minimum_oxygen,2017-07-25,2017,206,180.2214278219849,0.9007051982988767,TRUE
AL,minimum_oxygen,2018-07-11,2018,192,202.17718199978188,0.9690288918333155,TRUE
AL,minimum_oxygen,2019-07-16,2019,197,192.9846012425269,0.9456861896375353,TRUE
AL,minimum_oxygen,2020-08-03,2020,216,194.34698727230017,0.9708666104715424,TRUE
BM,straton,1981-06-04,1981,155,NA,NA,NA
BM,straton,1982-05-25,1982,145,129.39553675182867,0.9606839444592172,TRUE
BM,straton,1983-05-26,1983,146,146.6373625042335,0.9790135362405723,TRUE
BM,straton,1984-05-07,1984,128,129.48086854600905,0.9798921866106679,TRUE
BM,straton,1985-05-14,1985,134,125.77357718510893,0.9699166534103432,TRUE
BM,straton,1986-05-08,1986,128,124.33632255716103,0.9548560746948525,TRUE
BM,straton,1987-05-06,1987,126,118.19804048951447,0.9613457148835461,TRUE
BM,straton,1988-05-11,1988,132,125.78643940922838,0.9733427788297668,TRUE
BM,straton,1989-05-15,1989,135,141.3568713384251,0.966211523359663,TRUE
BM,straton,1990-05-01,1990,121,126.51537637280228,0.9804700543301009,TRUE
BM,straton,1991-05-20,1991,140,131.37139142662963,0.9709616841788369,TRUE
BM,straton,1992-05-20,1992,141,132.10801888066956,0.9390379980480995,TRUE
BM,straton,1993-05-18,1993,138,134.31336125407927,0.9775864355439274,TRUE
BM,straton,1994-05-16,1994,136,138.46760665366136,0.9787897481017879,TRUE
BM,straton,1995-05-16,1995,136,134.18143155139674,0.9087284528656043,TRUE
BM,straton,1996-05-28,1996,149,137.1121914378225,0.9514962186865789,TRUE
BM,straton,1997-06-02,1997,153,141.995906657162,0.9698019608875607,TRUE
BM,straton,1998-04-23,1998,113,113.32771403806704,0.9767586726408634,TRUE
BM,straton,1999-05-03,1999,123,115.3463010175856,0.9586905702010893,TRUE
BM,straton,2000-05-02,2000,123,124.75869262880926,0.9781311020721158,TRUE
BM,straton,2001-05-04,2001,124,122.97087494339944,0.9601454604508749,TRUE
BM,straton,2002-05-20,2002,140,151.94519201281875,0.97572691839943,TRUE
BM,straton,2003-05-15,2003,135,125.54645480299422,0.9525015477966677,TRUE
BM,straton,2004-05-11,2004,132,130.82656148656343,0.9184430944014159,TRUE
BM,straton,2005-05-16,2005,136,137.8252815040883,0.984300758108207,TRUE
BM,straton,2006-04-24,2006,114,123.0556541418228,0.9504699255939052,TRUE
BM,straton,2007-05-07,2007,127,129.17719413171727,0.9582653782741721,TRUE
BM,straton,2008-05-09,2008,130,141.88872089999523,0.9962534448349387,TRUE
BM,straton,2009-05-12,2009,132,153.59969516808238,0.8394090129937957,TRUE
BM,straton,2010-05-03,2010,123,120.55383095996963,0.9492711776590868,TRUE
BM,straton,2011-05-17,2011,137,138.97988724669807,0.9916557257052065,TRUE
BM,straton,2012-04-30,2012,121,128.62402742783974,0.9583124912684237,TRUE
BM,straton,2013-05-28,2013,148,140.74514166492636,0.980112805274386,TRUE
BM,straton,2014-05-20,2014,140,120.11958798115758,0.9098475543961646,TRUE
BM,straton,2015-05-06,2015,126,127.17282047464268,0.9524915237534911,TRUE
BM,straton,2016-05-09,2016,130,130.16166478001188,0.9811538661586741,TRUE
BM,straton,2017-05-16,2017,136,135.3008351967692,0.935099720222975,TRUE
BM,straton,2018-05-16,2018,136,124.31355467381975,0.9294470488786659,TRUE
BM,straton,2019-05-08,2019,128,145.08362283220953,0.9724457522768882,TRUE
BM,straton,2020-06-02,2020,154,134.27388701070828,0.9871089481633871,TRUE
BM,stratoff,1981-08-26,1981,238,NA,NA,NA
BM,stratoff,1982-10-06,1982,279,273.01950947029343,0.9606839444592172,TRUE
BM,stratoff,1983-10-17,1983,290,275.07081676617156,0.9790135362405723,TRUE
BM,stratoff,1984-10-15,1984,289,280.91821662736,0.9798921866106679,TRUE
BM,stratoff,1985-10-03,1985,276,274.8301821617327,0.9699166534103432,TRUE
BM,stratoff,1986-10-07,1986,280,271.36471080633515,0.9548560746948525,TRUE
BM,stratoff,1987-10-06,1987,279,277.73309969060256,0.9613457148835461,TRUE
BM,stratoff,1988-10-13,1988,287,269.663940932016,0.9733427788297668,TRUE
BM,stratoff,1989-10-03,1989,276,277.8972431879451,0.966211523359663,TRUE
BM,stratoff,1990-10-01,1990,274,277.1656165078695,0.9804700543301009,TRUE
BM,stratoff,1991-09-24,1991,267,268.4195486045005,0.9709616841788369,TRUE
BM,stratoff,1992-10-07,1992,281,280.011865182215,0.9390379980480995,TRUE
BM,stratoff,1993-10-04,1993,277,267.8272272306609,0.9775864355439274,TRUE
BM,stratoff,1994-10-18,1994,291,281.17844977956355,0.9787897481017879,TRUE
BM,stratoff,1995-10-16,1995,289,278.3687064825457,0.9087284528656043,TRUE
BM,stratoff,1996-10-14,1996,288,274.0055686062031,0.9514962186865789,TRUE
BM,stratoff,1997-10-10,1997,283,285.42210453742354,0.9698019608875607,TRUE
BM,stratoff,1998-10-05,1998,278,279.50220963181863,0.9767586726408634,TRUE
BM,stratoff,1999-10-04,1999,277,275.656528584773,0.9586905702010893,TRUE
BM,stratoff,2000-10-03,2000,277,280.34238271803974,0.9781311020721158,TRUE
BM,stratoff,2001-10-01,2001,274,275.4856435062775,0.9601454604508749,TRUE
BM,stratoff,2002-10-07,2002,280,276.9073436593528,0.97572691839943,TRUE
BM,stratoff,2003-10-13,2003,286,274.67852335613065,0.9525015477966677,TRUE
BM,stratoff,2004-10-12,2004,286,296.9398042025338,0.9184430944014159,TRUE
BM,stratoff,2005-10-17,2005,290,290.57342989737737,0.984300758108207,TRUE
BM,stratoff,2006-10-02,2006,275,276.0031463547507,0.9504699255939052,TRUE
BM,stratoff,2007-10-08,2007,281,286.20507961207625,0.9582653782741721,TRUE
BM,stratoff,2008-10-21,2008,295,284.3364913858601,0.9962534448349387,TRUE
BM,stratoff,2009-09-29,2009,272,292.3983991713103,0.8394090129937957,TRUE
BM,stratoff,2010-09-27,2010,270,265.42513820704943,0.9492711776590868,TRUE
BM,stratoff,2011-10-03,2011,276,272.8713739804814,0.9916557257052065,TRUE
BM,stratoff,2012-10-01,2012,275,277.652968523025,0.9583124912684237,TRUE
BM,stratoff,2013-10-16,2013,289,287.7136711942999,0.980112805274386,TRUE
BM,stratoff,2014-10-07,2014,280,273.6312128018686,0.9098475543961646,TRUE
BM,stratoff,2015-10-21,2015,294,293.87313192029524,0.9524915237534911,TRUE
BM,stratoff,2016-10-26,2016,300,282.99991502891123,0.9811538661586741,TRUE
BM,stratoff,2017-10-17,2017,290,299.35479707545863,0.935099720222975,TRUE
BM,stratoff,2018-10-17,2018,290,277.5209841691141,0.9294470488786659,TRUE
BM,stratoff,2019-10-08,2019,281,278.22286422207577,0.9724457522768882,TRUE
BM,stratoff,2020-10-14,2020,288,276.77405334492653,0.9871089481633871,TRUE
BM,energy,1981-08-26,1981,238,NA,NA,NA
BM,energy,1982-08-05,1982,217,206.7686835807899,0.9917507650562566,TRUE
BM,energy,1983-07-18,1983,199,216.93654676778323,0.989400429048011,TRUE
BM,energy,1984-08-13,1984,226,209.44532843291236,0.9942369454835429,TRUE
BM,energy,1985-08-08,1985,220,209.2556623794345,0.9842470109849052,TRUE
BM,energy,1986-07-30,1986,211,203.12041281673729,0.9844475358623881,TRUE
BM,energy,1987-07-28,1987,209,208.7402770457663,0.990033091612788,TRUE
BM,energy,1988-08-04,1988,217,203.23985933952497,0.9894177051563473,TRUE
BM,energy,1989-07-25,1989,206,208.98937898887925,0.9902002559197459,TRUE
BM,energy,1990-07-26,1990,207,218.35480570700054,0.994316384869152,TRUE
BM,energy,1991-08-14,1991,226,207.23986754518464,0.9874342976522009,TRUE
BM,energy,1992-08-12,1992,225,195.7068333675204,0.9775399129084741,TRUE
BM,energy,1993-08-26,1993,238,218.5481604688395,0.9859713492356265,TRUE
BM,energy,1994-07-25,1994,206,201.48769201690195,0.9908925458415284,TRUE
BM,energy,1995-08-08,1995,220,217.6126094972397,0.9862220207545099,TRUE
BM,energy,1996-09-03,1996,247,210.6036274009453,0.9736271184794657,TRUE
BM,energy,1997-07-30,1997,211,212.34436593444855,0.9943899478870134,TRUE
BM,energy,1998-08-11,1998,223,213.5474028402016,0.9845732566856921,TRUE
BM,energy,1999-07-27,1999,208,215.73467991191245,0.9884636924472013,TRUE
BM,energy,2000-08-07,2000,220,213.17680622204338,0.9880559904974486,TRUE
BM,energy,2001-08-07,2001,219,211.9209498443242,0.9875703356263195,TRUE
