lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2
CR,no3no2_surfMin,1993-07-28,1993,209,302,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,303,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,304,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,305,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,306,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,307,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,308,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,309,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,310,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,311,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,312,0.9977703292989455
CR,no3no2_surfMin,1993-07-28,1993,209,313,0.9977703292989455
CR,ph_surfMin,1993-05-05,1993,125,125,0.2513953155631711
CR,totnf_surfMin,1993-05-05,1993,125,125,0.4824365333587901
CR,totnuf_surfMin,1993-08-24,1993,236,231,0.668550631808754
CR,totpuf_surfMin,1993-06-02,1993,153,208,0.8288240829259459
CR,doc_surfMin,1994-05-02,1994,122,122,0.20343805181817343
CR,drsif_surfMin,1994-06-02,1994,153,122,0.7139596503945616
CR,no3no2_surfMin,1994-08-25,1994,237,320,0.9212578957479958
CR,ph_surfMin,1994-06-02,1994,153,NA,NA
CR,totnf_surfMin,1994-08-25,1994,237,-999,-999
CR,totnuf_surfMin,1994-06-30,1994,181,183,0.5194225869402581
CR,totpuf_surfMin,1994-06-30,1994,181,178,0.9300894259175855
CR,doc_surfMin,1995-05-03,1995,123,123,0.4700797003084406
CR,drsif_surfMin,1995-05-31,1995,151,-999,-999
CR,no3no2_surfMin,1995-05-03,1995,123,123,0.14460905447975214
CR,ph_surfMin,1995-06-28,1995,179,180,0.2792013828327289
CR,totnf_surfMin,1995-10-19,1995,292,-999,-999
CR,totnuf_surfMin,1995-10-19,1995,292,-999,-999
CR,totpuf_surfMin,1995-08-23,1995,235,233,0.7015390575066529
CR,doc_surfMin,1996-05-13,1996,134,NA,NA
CR,drsif_surfMin,1996-10-01,1996,275,NA,NA
CR,no3no2_surfMin,1996-11-05,1996,310,NA,NA
CR,ph_surfMin,1996-05-13,1996,134,NA,NA
CR,totnf_surfMin,1996-11-05,1996,310,NA,NA
CR,totnuf_surfMin,1996-11-05,1996,310,NA,NA
CR,totpuf_surfMin,1996-07-09,1996,191,NA,NA
CR,doc_surfMin,1997-05-07,1997,127,127,0.7327565863043345
CR,drsif_surfMin,1997-10-20,1997,293,294,0.4866514646496154
CR,no3no2_surfMin,1997-07-28,1997,209,278,0.9173955181491811
CR,ph_surfMin,1997-11-10,1997,314,-999,-999
CR,totnf_surfMin,1997-11-10,1997,314,239,0.42637572470703233
CR,totnuf_surfMin,1997-11-10,1997,314,-999,-999
CR,totpuf_surfMin,1997-05-07,1997,127,127,0.22361682848957842
CR,doc_surfMin,1998-06-15,1998,166,151,0.9255315711350384
CR,drsif_surfMin,1998-04-22,1998,112,112,0.7925532641361095
CR,no3no2_surfMin,1998-08-12,1998,224,308,0.9951186708671845
CR,ph_surfMin,1998-11-04,1998,308,-999,-999
CR,totnf_surfMin,1998-10-07,1998,280,218,0.6885038534805917
CR,totnuf_surfMin,1998-10-07,1998,280,266,0.941606936400431
CR,totpuf_surfMin,1998-09-10,1998,253,248,0.9457554968293104
CR,doc_surfMin,1999-05-05,1999,125,125,0.43755694837328973
CR,drsif_surfMin,1999-11-09,1999,313,-999,-999
CR,no3no2_surfMin,1999-06-30,1999,181,190,0.9916082595071947
CR,ph_surfMin,1999-10-20,1999,293,-999,-999
CR,totnf_surfMin,1999-09-22,1999,265,-999,-999
CR,totnuf_surfMin,1999-09-22,1999,265,262,0.7475808237875065
CR,totpuf_surfMin,1999-09-22,1999,265,257,0.8157590960001543
CR,doc_surfMin,2000-04-04,2000,95,95,0.5213624273806889
CR,drsif_surfMin,2000-05-03,2000,124,110,0.42486919417973634
CR,no3no2_surfMin,2000-05-03,2000,124,146,0.756388663284533
CR,ph_surfMin,2000-04-04,2000,95,95,0.5425561950891481
CR,totnf_surfMin,2000-06-01,2000,153,150,0.7766897691867821
CR,totnuf_surfMin,2000-06-01,2000,153,152,0.7351801130122644
CR,totpuf_surfMin,2000-06-28,2000,180,190,0.8755948089522864
CR,doc_surfMin,2001-06-01,2001,152,-999,-999
CR,drsif_surfMin,2001-07-25,2001,206,183,0.9739269507300375
CR,no3no2_surfMin,2001-09-20,2001,263,262,0.21349100854298286
CR,ph_surfMin,2001-05-03,2001,123,123,0.17070557845219658
CR,totnf_surfMin,2001-07-25,2001,206,-999,-999
CR,totnuf_surfMin,2001-07-25,2001,206,-999,-999
CR,totpuf_surfMin,2001-10-17,2001,290,286,0.7508242022251295
CR,doc_surfMin,2002-04-25,2002,115,NA,NA
CR,drsif_surfMin,2002-06-20,2002,171,165,0.6781214160215959
CR,no3no2_surfMin,2002-06-20,2002,171,309,0.8902327413735736
CR,ph_surfMin,2002-04-25,2002,115,115,0.5416032537547495
CR,totnf_surfMin,2002-10-10,2002,283,221,0.41294162077941265
CR,totnuf_surfMin,2002-08-15,2002,227,-999,-999
CR,totpuf_surfMin,2002-09-11,2002,254,259,0.9506379273525551
CR,doc_surfMin,2003-05-28,2003,148,NA,NA
CR,drsif_surfMin,2003-05-28,2003,148,161,0.7499070607308895
CR,no3no2_surfMin,2003-08-21,2003,233,166,0.9023646150595381
CR,ph_surfMin,2003-05-02,2003,122,122,0.42474333982519175
CR,totnf_surfMin,2003-07-24,2003,205,189,0.810248681720227
CR,totnuf_surfMin,2003-07-24,2003,205,178,0.9193528199502625
CR,totpuf_surfMin,2003-07-24,2003,205,195,0.2828653529024163
CR,doc_surfMin,2004-05-27,2004,148,NA,NA
CR,drsif_surfMin,2004-04-29,2004,120,120,0.43295663776124094
CR,no3no2_surfMin,2004-08-19,2004,232,211,0.8902943573874458
CR,ph_surfMin,2004-04-29,2004,120,120,0.2997811617242533
CR,totnf_surfMin,2004-09-14,2004,258,203,0.572878931677805
CR,totnuf_surfMin,2004-08-19,2004,232,219,0.9578660911707957
CR,totpuf_surfMin,2004-07-21,2004,203,199,0.6852544917739072
CR,doc_surfMin,2005-04-19,2005,109,109,0.45957186368454994
CR,drsif_surfMin,2005-04-19,2005,109,112,0.4981762593532736
CR,no3no2_surfMin,2005-06-15,2005,166,168,0.8697220182137433
CR,ph_surfMin,2005-04-19,2005,109,109,0.3521871499315329
CR,totnf_surfMin,2005-04-19,2005,109,109,0.3147793478361034
CR,totnuf_surfMin,2005-04-19,2005,109,109,0.47604990820528437
CR,totpuf_surfMin,2005-04-19,2005,109,201,0.9413545421148811
CR,doc_surfMin,2006-05-19,2006,139,NA,NA
CR,drsif_surfMin,2006-05-19,2006,139,142,0.6877743726328327
CR,no3no2_surfMin,2006-11-03,2006,307,307,0.9544524675690521
CR,ph_surfMin,2006-04-19,2006,109,109,0.43381287268234003
CR,totnf_surfMin,2006-08-10,2006,222,226,0.8017050981914318
CR,totnuf_surfMin,2006-08-10,2006,222,221,0.7926234474006877
CR,totpuf_surfMin,2006-08-10,2006,222,241,0.9055729032133336
CR,doc_surfMin,2007-04-24,2007,114,NA,NA
CR,drsif_surfMin,2007-07-19,2007,200,204,0.7083336551898509
CR,no3no2_surfMin,2007-05-24,2007,144,-999,-999
CR,ph_surfMin,2007-11-16,2007,320,-999,-999
CR,totnf_surfMin,2007-09-13,2007,256,-999,-999
CR,totnuf_surfMin,2007-06-21,2007,172,-999,-999
CR,totpuf_surfMin,2007-05-24,2007,144,146,0.735317558785419
CR,doc_surfMin,2008-06-05,2008,157,-999,-999
CR,drsif_surfMin,2008-05-06,2008,127,127,0.15497803516140962
CR,no3no2_surfMin,2008-06-05,2008,157,170,0.9895830246212365
CR,ph_surfMin,2008-05-06,2008,127,127,0.31026626613914843
CR,totnf_surfMin,2008-10-22,2008,296,NA,NA
CR,totnuf_surfMin,2008-10-22,2008,296,317,0.48877952506650835
CR,totpuf_surfMin,2008-07-02,2008,184,181,0.6605971055463735
CR,doc_surfMin,2009-05-29,2009,149,NA,NA
CR,drsif_surfMin,2009-05-29,2009,149,118,0.7705971623685808
CR,no3no2_surfMin,2009-06-29,2009,180,175,0.8282480407147073
CR,ph_surfMin,2009-04-28,2009,118,118,0.1870982344606119
CR,totnf_surfMin,2009-04-28,2009,118,118,0.4846059116024083
CR,totnuf_surfMin,2009-04-28,2009,118,118,0.37867279601147275
CR,totpuf_surfMin,2009-05-29,2009,149,162,0.9499864654771628
CR,doc_surfMin,2010-05-12,2010,132,126,0.49207502269569137
CR,drsif_surfMin,2010-07-08,2010,189,167,0.28392591811769885
CR,no3no2_surfMin,2010-09-30,2010,273,264,0.5134667732208891
CR,ph_surfMin,2010-10-29,2010,302,-999,-999
CR,totnf_surfMin,2010-06-09,2010,160,186,0.3330277733936623
CR,totnuf_surfMin,2010-06-09,2010,160,164,0.598707975244791
CR,totpuf_surfMin,2010-06-09,2010,160,151,0.6613609274875683
CR,doc_surfMin,2011-05-04,2011,124,NA,NA
CR,drsif_surfMin,2011-05-04,2011,124,124,0.004925706807122343
CR,no3no2_surfMin,2011-10-19,2011,292,-999,-999
CR,ph_surfMin,2011-05-04,2011,124,124,0.42443367061357595
CR,totnf_surfMin,2011-06-15,2011,166,172,0.7078596216163047
CR,totnuf_surfMin,2011-06-15,2011,166,176,0.5602484309056657
CR,totpuf_surfMin,2011-07-27,2011,208,225,0.4423730401672825
CR,doc_surfMin,2012-08-22,2012,235,-999,-999
CR,drsif_surfMin,2012-04-05,2012,96,96,0.24277273884823203
CR,no3no2_surfMin,2012-06-01,2012,153,168,0.9451488090391696
CR,ph_surfMin,2012-10-18,2012,292,-999,-999
CR,totnf_surfMin,2012-07-11,2012,193,156,0.6668361454754637
CR,totnuf_surfMin,2012-06-12,2012,164,157,0.8019193871780055
CR,totpuf_surfMin,2012-04-05,2012,96,96,0.8338742856560013
CR,doc_surfMin,2013-05-14,2013,134,134,0.4100900184896563
CR,drsif_surfMin,2013-10-01,2013,274,-999,-999
CR,no3no2_surfMin,2013-06-27,2013,178,172,0.8124523531693786
CR,ph_surfMin,2013-05-14,2013,134,134,0.2448422284094277
CR,totnf_surfMin,2013-06-27,2013,178,212,0.8083874783864006
CR,totnuf_surfMin,2013-08-08,2013,220,208,0.7392717652854021
CR,totpuf_surfMin,2013-07-10,2013,191,201,0.8379202244617209
CR,doc_surfMin,2014-11-13,2014,317,NA,NA
CR,drsif_surfMin,2014-05-22,2014,142,NA,NA
CR,no3no2_surfMin,2014-05-22,2014,142,NA,NA
CR,ph_surfMin,2014-11-13,2014,317,NA,NA
CR,totnf_surfMin,2014-10-07,2014,280,NA,NA
CR,totnuf_surfMin,2014-06-18,2014,169,NA,NA
CR,totpuf_surfMin,2014-08-13,2014,225,NA,NA
CR,doc_surfMin,2015-04-20,2015,110,110,0.5704103174034103
CR,drsif_surfMin,2015-06-16,2015,167,152,0.8982157679960293
CR,no3no2_surfMin,2015-05-20,2015,140,NA,NA
CR,ph_surfMin,2015-11-10,2015,314,-999,-999
CR,totnf_surfMin,2015-11-10,2015,314,-999,-999
CR,totnuf_surfMin,2015-05-20,2015,140,150,0.24800935244010613
CR,totpuf_surfMin,2015-06-16,2015,167,202,0.8739004870750946
CR,doc_surfMin,2016-04-26,2016,117,NA,NA
CR,drsif_surfMin,2016-04-26,2016,117,117,0.6194563036516597
CR,no3no2_surfMin,2016-04-26,2016,117,-999,-999
CR,ph_surfMin,2016-11-14,2016,319,NA,NA
CR,totnf_surfMin,2016-05-25,2016,146,152,0.7147095869237405
CR,totnuf_surfMin,2016-05-25,2016,146,154,0.936856879834808
CR,totpuf_surfMin,2016-04-26,2016,117,117,0.6499426045666518
CR,doc_surfMin,2017-04-18,2017,108,NA,NA
CR,drsif_surfMin,2017-05-17,2017,137,138,0.9018017030964536
CR,no3no2_surfMin,2017-09-07,2017,250,242,0.6377470731917174
CR,ph_surfMin,2017-11-13,2017,317,-999,-999
CR,totnf_surfMin,2017-05-17,2017,137,134,0.4311436330480468
CR,totnuf_surfMin,2017-05-17,2017,137,135,0.9602619863644469
CR,totpuf_surfMin,2017-07-12,2017,193,198,0.9208970069901772
CR,doc_surfMin,2018-05-15,2018,135,NA,NA
CR,drsif_surfMin,2018-10-03,2018,276,NA,NA
CR,no3no2_surfMin,2018-07-10,2018,191,NA,NA
CR,ph_surfMin,2018-05-15,2018,135,NA,NA
CR,totnf_surfMin,2018-10-03,2018,276,NA,NA
CR,totnuf_surfMin,2018-08-08,2018,220,NA,NA
CR,totpuf_surfMin,2018-10-03,2018,276,NA,NA
FI,doc_surfMin,1996-08-07,1996,220,NA,NA
FI,drsif_surfMin,1996-05-15,1996,136,148,0.9071091701200977
FI,no3no2_surfMin,1996-07-24,1996,206,174,0.9977012888754179
FI,ph_surfMin,1996-05-02,1996,123,123,0.7746405172976939
FI,totnf_surfMin,1996-08-07,1996,220,292,0.5859646155056611
FI,totnuf_surfMin,1996-10-14,1996,288,303,0.8539524675802815
FI,totpuf_surfMin,1996-09-06,1996,250,253,0.5641042455919745
FI,doc_surfMin,1997-04-10,1997,100,100,0.6183928340650391
FI,drp_surfMin,1997-04-10,1997,100,100,0.144796368993241
FI,drsif_surfMin,1997-04-30,1997,120,145,0.9570477593827971
FI,no3no2_surfMin,1997-06-10,1997,161,185,0.78868878378821194
FI,ph_surfMin,1997-05-12,1997,132,-999,-999
FI,totnf_surfMin,1997-07-08,1997,189,184,0.7572576969832536
FI,totnuf_surfMin,1997-08-05,1997,217,208,0.7007926152321124
FI,totpuf_surfMin,1997-08-05,1997,217,174,0.5280324944035764
FI,doc_surfMin,1998-03-10,1998,69,69,0.5626573366481831
FI,drp_surfMin,1998-04-07,1998,97,NA,NA
FI,drsif_surfMin,1998-04-23,1998,113,-999,-999
FI,no3no2_surfMin,1998-06-24,1998,175,124,0.5604400818334871
FI,ph_surfMin,1998-04-23,1998,113,-999,-999
FI,totnf_surfMin,1998-06-10,1998,161,163,0.49995923901583195
FI,totnuf_surfMin,1998-04-07,1998,97,69,0.5803907593745224
FI,totpuf_surfMin,1998-10-26,1998,299,276,0.45215142025949995
FI,doc_surfMin,1999-04-13,1999,103,103,0.8370391995829086
FI,drp_surfMin,1999-06-09,1999,160,-999,-999
FI,drsif_surfMin,1999-11-29,1999,333,-999,-999
FI,no3no2_surfMin,1999-06-09,1999,160,144,0.9343626827125029
FI,ph_surfMin,1999-04-13,1999,103,103,0.24128190051763987
FI,totnf_surfMin,1999-06-22,1999,173,137,0.7590394941521619
FI,totnuf_surfMin,1999-05-24,1999,144,137,0.766296542610428
FI,totpuf_surfMin,1999-04-13,1999,103,89,0.5194896758218864
FI,doc_surfMin,2000-11-28,2000,333,333,0.925767171426724
FI,drp_surfMin,2000-03-16,2000,76,119,0.3337519944721732
FI,drsif_surfMin,2000-04-12,2000,103,123,0.9133215222696645
FI,no3no2_surfMin,2000-09-26,2000,270,155,0.9783660631743799
FI,ph_surfMin,2000-04-12,2000,103,99,0.7231776191638211
FI,totnf_surfMin,2000-10-23,2000,297,197,0.7598227485836635
FI,totnuf_surfMin,2000-10-23,2000,297,205,0.8250191521570037
FI,totpuf_surfMin,2000-08-14,2000,227,204,0.8045508981770038
FI,doc_surfMin,2001-04-24,2001,114,-999,-999
FI,drp_surfMin,2001-04-11,2001,101,101,0.04817976935770418
FI,drsif_surfMin,2001-11-27,2001,331,-999,-999
FI,no3no2_surfMin,2001-05-23,2001,143,135,0.9203086302687515
FI,ph_surfMin,2001-04-24,2001,114,114,0.3084329379715324
FI,totnf_surfMin,2001-10-24,2001,297,-999,-999
FI,totnuf_surfMin,2001-10-24,2001,297,290,0.3936253049467363
FI,totpuf_surfMin,2001-09-25,2001,268,189,0.6199919573052752
FI,doc_surfMin,2002-10-23,2002,296,-999,-999
FI,drp_surfMin,2002-04-10,2002,100,NA,NA
FI,drsif_surfMin,2002-04-10,2002,100,100,0.9260108677596828
FI,no3no2_surfMin,2002-07-02,2002,183,325,0.9487121501807164
FI,totnf_surfMin,2002-08-27,2002,239,283,0.6345532226799303
FI,totnuf_surfMin,2002-07-02,2002,183,325,0.3933164004004229
FI,totpuf_surfMin,2002-10-23,2002,296,299,0.38374394042420035
FI,doc_surfMin,2003-04-18,2003,108,108,0.2665880127048865
FI,drsif_surfMin,2003-04-29,2003,119,136,0.6702849159412023
FI,no3no2_surfMin,2003-07-09,2003,190,338,0.1608395202111106
FI,ph_surfMin,2003-11-05,2003,309,-999,-999
FI,totnf_surfMin,2003-06-11,2003,162,151,0.5062839440820107
FI,totnuf_surfMin,2003-06-11,2003,162,176,0.8357872189547934
FI,totpuf_surfMin,2003-05-28,2003,148,122,0.21521907648516403
FI,drsif_surfMin,2004-05-12,2004,133,120,0.8945996385624956
FI,no3no2_surfMin,2004-07-08,2004,190,179,0.9757912538275347
FI,ph_surfMin,2004-04-16,2004,107,NA,NA
FI,totnf_surfMin,2004-08-05,2004,218,252,0.7923290990294415
FI,totnuf_surfMin,2004-06-09,2004,161,207,0.7507421291357728
FI,totpuf_surfMin,2004-06-09,2004,161,90,0.51551276893564
FI,doc_surfMin,2005-04-13,2005,103,103,0.9097579999866996
FI,drsif_surfMin,2005-04-13,2005,103,103,0.4101258729088265
FI,no3no2_surfMin,2005-08-05,2005,217,169,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,170,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,171,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,172,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,173,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,174,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,175,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,176,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,177,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,178,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,179,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,180,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,181,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,182,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,183,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,184,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,185,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,186,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,187,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,188,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,189,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,190,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,191,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,192,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,193,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,194,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,195,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,196,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,197,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,198,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,199,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,200,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,201,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,202,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,203,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,204,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,205,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,206,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,207,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,208,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,209,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,210,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,211,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,212,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,213,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,214,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,215,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,216,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,217,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,218,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,219,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,220,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,221,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,222,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,223,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,224,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,225,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,226,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,227,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,228,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,229,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,230,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,231,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,232,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,233,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,234,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,235,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,236,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,237,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,238,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,239,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,240,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,241,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,242,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,243,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,244,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,245,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,246,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,247,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,248,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,249,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,250,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,251,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,252,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,253,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,254,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,255,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,256,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,257,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,258,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,259,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,260,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,261,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,262,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,263,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,264,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,265,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,266,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,267,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,268,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,269,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,270,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,271,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,272,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,273,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,274,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,275,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,276,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,277,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,278,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,279,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,280,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,281,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,282,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,283,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,284,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,285,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,286,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,287,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,288,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,289,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,290,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,291,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,292,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,293,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,294,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,295,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,296,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,297,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,298,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,299,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,300,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,301,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,302,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,303,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,304,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,305,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,306,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,307,0.9873042473069498
FI,no3no2_surfMin,2005-08-05,2005,217,308,0.9873042473069498
FI,ph_surfMin,2005-11-04,2005,308,-999,-999
FI,totnf_surfMin,2005-05-13,2005,133,127,0.5102670710243064
FI,totnuf_surfMin,2005-05-13,2005,133,129,0.7362735877416471
FI,totpuf_surfMin,2005-05-13,2005,133,-999,-999
FI,drsif_surfMin,2006-05-08,2006,128,137,0.839688997785929
